cui,rxnorm_tty,rxnorm_name,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name,unique_pub_count,drug,agegroup,freq,rule
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Benzoyl Peroxide/Hydrocortisone,11-17,28.4,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Ciprofloxacin Hydrochloride/Hydrocortisone,11-17,219.0,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Clioquinol/Hydrocortisone,11-17,13.0,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone,11-17,22526.11111111111,exact_full
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate,11-17,241.77777777777777,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone Acetate, Micronized",11-17,0.1111111111111111,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Iodoquinol,11-17,19.8,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Lidocaine Hydrochloride,11-17,4.3125,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Pramoxine Hydrochloride,11-17,129.72727272727272,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Probutate,11-17,6.666666666666667,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Sodium Succinate,11-17,383.22222222222223,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Valerate,11-17,1594.2222222222222,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone, Micronized",11-17,4.111111111111111,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone;Cream, Multi Ingredient",11-17,0.1111111111111111,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone;Shampoo, Multi Ingredient",11-17,10.555555555555555,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone/Iodoquinol,11-17,22.0,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Acetic Acid/Hydrocortisone,3-10,184.54545454545453,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Acyclovir/Hydrocortisone,3-10,6.0,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Aloe/Hydrocortisone Acetate/Iodoquinol,3-10,5.3,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Benzoyl Peroxide/Hydrocortisone,3-10,0.5,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Ciprofloxacin Hydrochloride/Hydrocortisone,3-10,220.92307692307693,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Clioquinol/Hydrocortisone,3-10,4.357142857142857,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone,3-10,31481.11111111111,exact_full
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate,3-10,36.666666666666664,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone Acetate, Micronized",3-10,0.1111111111111111,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Iodoquinol,3-10,3.7,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Acetate/Pramoxine Hydrochloride,3-10,56.72727272727273,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Probutate,3-10,3.4444444444444446,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Sodium Succinate,3-10,293.44444444444446,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone Valerate,3-10,1857.888888888889,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone, Micronized",3-10,3.0,exact_base
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone;Cream, Multi Ingredient",3-10,0.2222222222222222,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,"Hydrocortisone;Shampoo, Multi Ingredient",3-10,3.3333333333333335,fuzzy_base:100.0
C0020268,IN,hydrocortisone,C05AA01,hydrocortisone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA01,hydrocortisone,8898,Hydrocortisone/Iodoquinol,3-10,7.2,ingredient:hydrocortisone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Gentamicin Sulfate/Prednisolone Acetate,0-2,0.75,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone,0-2,23620.727272727272,exact_full
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate,0-2,332.0,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,"Prednisolone Acetate, Micronized",0-2,0.0,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate/Sulfacetamide Sodium,0-2,20.76923076923077,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate,0-2,36701.181818181816,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate/Sulfacetamide Sodium,0-2,224.0,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Gentamicin Sulfate/Prednisolone Acetate,11-17,1.0625,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone,11-17,4860.0,exact_full
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate,11-17,2749.090909090909,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,"Prednisolone Acetate, Micronized",11-17,0.09090909090909091,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate/Sulfacetamide Sodium,11-17,13.153846153846153,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate,11-17,6852.909090909091,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate/Sulfacetamide Sodium,11-17,51.07692307692308,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Gentamicin Sulfate/Prednisolone Acetate,3-10,1.125,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone,3-10,48429.90909090909,exact_full
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate,3-10,1469.090909090909,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,"Prednisolone Acetate, Micronized",3-10,0.0,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Acetate/Sulfacetamide Sodium,3-10,22.23076923076923,ingredient:prednisolone
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate,3-10,69767.18181818182,exact_base
C0032950,IN,prednisolone,C05AA04,prednisolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA04,prednisolone,4670,Prednisolone Sodium Phosphate/Sulfacetamide Sodium,3-10,160.6153846153846,ingredient:prednisolone
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,Dimethicone;Triamcinolone Acetonide,0-2,1.125,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,Triamcinolone Acetonide,0-2,42364.125,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,"Triamcinolone Acetonide, Micronized",0-2,0.0,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,"Triamcinolone Acetonide;Cream, Multi Ingredient",0-2,2.125,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,"Triamcinolone, Micronized",0-2,0.0,exact_base
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,Dimethicone;Triamcinolone Acetonide,11-17,2.375,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,Triamcinolone Acetonide,11-17,72487.625,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,"Triamcinolone Acetonide, Micronized",11-17,1.75,fuzzy_base:100.0
C0040864,IN,triamcinolone,C05AA12,triamcinolone,C,CARDIOVASCULAR SYSTEM DRUGS,C05,VASOPROTECTIVES,C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,C05AA,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",C05AA12,triamcinolone,634,"Triamcinolone Acetonide;Cream, Multi Ingredient",11-17,8.75,fuzzy_base:100.0
