cui,rxnorm_tty,rxnorm_name,drug_display,agegroup,freq,unique_pub_count,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,5.555555555555555,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,2.8,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.3125,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,17.272727272727273,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,1.5555555555555556,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,78.22222222222223,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,1304.888888888889,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,3.6666666666666665,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.1111111111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.2222222222222222,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,8.3,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,245.72727272727272,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,14.583333333333334,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,21.4,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,28.4,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,219.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,13.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,22526.11111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,241.77777777777777,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,0.1111111111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,19.8,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,4.3125,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,129.72727272727272,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,6.666666666666667,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,383.22222222222223,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,1594.2222222222222,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,4.111111111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,0.1111111111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,10.555555555555555,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,22.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,184.54545454545453,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,6.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,5.3,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,0.5,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,220.92307692307693,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,4.357142857142857,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,31481.11111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,36.666666666666664,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,0.1111111111111111,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,3.7,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,1.625,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,56.72727272727273,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,3.4444444444444446,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,293.44444444444446,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,1857.888888888889,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,3.0,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,0.2222222222222222,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,3.3333333333333335,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,3-10,7.2,8898,D07XA01,hydrocortisone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA01,hydrocortisone
C0032950,IN,prednisolone,Prednisolone,0-2,0.75,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,23620.727272727272,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,332.0,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,0.0,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,20.76923076923077,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,36701.181818181816,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,0-2,224.0,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,1.0625,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,4860.0,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,2749.090909090909,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,0.0909090909090909,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,13.153846153846152,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,6852.909090909091,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,11-17,51.07692307692308,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,1.125,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,48429.90909090909,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,1469.090909090909,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,0.0,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,22.23076923076923,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,69767.18181818182,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0032950,IN,prednisolone,Prednisolone,3-10,160.6153846153846,4670,D07XA02,prednisolone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XA,"Corticosteroids, weak, other combinations",D07XA02,prednisolone
C0011777,IN,dexamethasone,Dexamethasone,0-2,11653.4,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,5734.363636363636,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.0,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,430.27272727272725,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.0,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.3636363636363636,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,823.8,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,882.9230769230769,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,11523.333333333334,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,7641.727272727273,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,0.0,4322,D07XB05,dexamethasone,D,DERMATOLOGICALS,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS",D07XB,"Corticosteroids, moderately potent, other combinations",D07XB05,dexamethasone
